C:\Users\sanke_000\Desktop\windows-sim\Trial_2\IMG\center_2019_01_08_18_38_34_841.jpg,C:\Users\sanke_000\Desktop\windows-sim\Trial_2\IMG\left_2019_01_08_18_38_34_841.jpg,C:\Users\sanke_000\Desktop\windows-sim\Trial_2\IMG\right_2019_01_08_18_38_34_841.jpg,0,0,0,29.01855
C:\Users\sanke_000\Desktop\windows-sim\Trial_2\IMG\center_2019_01_08_18_38_34_922.jpg,C:\Users\sanke_000\Desktop\windows-sim\Trial_2\IMG\left_2019_01_08_18_38_34_922.jpg,C:\Users\sanke_000\Desktop\windows-sim\Trial_2\IMG\right_2019_01_08_18_38_34_922.jpg,0,0,0,28.7847
C:\Users\sanke_000\Desktop\windows-sim\Trial_2\IMG\center_2019_01_08_18_38_35_019.jpg,C:\Users\sanke_000\Desktop\windows-sim\Trial_2\IMG\left_2019_01_08_18_38_35_019.jpg,C:\Users\sanke_000\Desktop\windows-sim\Trial_2\IMG\right_2019_01_08_18_38_35_019.jpg,0,0,0,28.49553
C:\Users\sanke_000\Desktop\windows-sim\Trial_2\IMG\center_2019_01_08_18_38_35_114.jpg,C:\Users\sanke_000\Desktop\windows-sim\Trial_2\IMG\left_2019_01_08_18_38_35_114.jpg,C:\Users\sanke_000\Desktop\windows-sim\Trial_2\IMG\right_2019_01_08_18_38_35_114.jpg,0,0,0,28.20938
C:\Users\sanke_000\Desktop\windows-sim\Trial_2\IMG\center_2019_01_08_18_38_35_200.jpg,C:\Users\sanke_000\Desktop\windows-sim\Trial_2\IMG\left_2019_01_08_18_38_35_200.jpg,C:\Users\sanke_000\Desktop\windows-sim\Trial_2\IMG\right_2019_01_08_18_38_35_200.jpg,0,0,0,27.98255
C:\Users\sanke_000\Desktop\windows-sim\Trial_2\IMG\center_2019_01_08_18_38_35_275.jpg,C:\Users\sanke_000\Desktop\windows-sim\Trial_2\IMG\left_2019_01_08_18_38_35_275.jpg,C:\Users\sanke_000\Desktop\windows-sim\Trial_2\IMG\right_2019_01_08_18_38_35_275.jpg,0,0,0,27.75754
C:\Users\sanke_000\Desktop\windows-sim\Trial_2\IMG\center_2019_01_08_18_38_35_347.jpg,C:\Users\sanke_000\Desktop\windows-sim\Trial_2\IMG\left_2019_01_08_18_38_35_347.jpg,C:\Users\sanke_000\Desktop\windows-sim\Trial_2\IMG\right_2019_01_08_18_38_35_347.jpg,0,0,0,27.53434
C:\Users\sanke_000\Desktop\windows-sim\Trial_2\IMG\center_2019_01_08_18_38_35_419.jpg,C:\Users\sanke_000\Desktop\windows-sim\Trial_2\IMG\left_2019_01_08_18_38_35_419.jpg,C:\Users\sanke_000\Desktop\windows-sim\Trial_2\IMG\right_2019_01_08_18_38_35_419.jpg,0,0,0,27.36812
C:\Users\sanke_000\Desktop\windows-sim\Trial_2\IMG\center_2019_01_08_18_38_35_487.jpg,C:\Users\sanke_000\Desktop\windows-sim\Trial_2\IMG\left_2019_01_08_18_38_35_487.jpg,C:\Users\sanke_000\Desktop\windows-sim\Trial_2\IMG\right_2019_01_08_18_38_35_487.jpg,0,0,0,27.14805
C:\Users\sanke_000\Desktop\windows-sim\Trial_2\IMG\center_2019_01_08_18_38_35_571.jpg,C:\Users\sanke_000\Desktop\windows-sim\Trial_2\IMG\left_2019_01_08_18_38_35_571.jpg,C:\Users\sanke_000\Desktop\windows-sim\Trial_2\IMG\right_2019_01_08_18_38_35_571.jpg,0,0,0,26.92976
C:\Users\sanke_000\Desktop\windows-sim\Trial_2\IMG\center_2019_01_08_18_38_35_639.jpg,C:\Users\sanke_000\Desktop\windows-sim\Trial_2\IMG\left_2019_01_08_18_38_35_639.jpg,C:\Users\sanke_000\Desktop\windows-sim\Trial_2\IMG\right_2019_01_08_18_38_35_639.jpg,0,0,0,26.76719
C:\Users\sanke_000\Desktop\windows-sim\Trial_2\IMG\center_2019_01_08_18_38_35_722.jpg,C:\Users\sanke_000\Desktop\windows-sim\Trial_2\IMG\left_2019_01_08_18_38_35_722.jpg,C:\Users\sanke_000\Desktop\windows-sim\Trial_2\IMG\right_2019_01_08_18_38_35_722.jpg,0,0,0,26.55196
C:\Users\sanke_000\Desktop\windows-sim\Trial_2\IMG\center_2019_01_08_18_38_35_813.jpg,C:\Users\sanke_000\Desktop\windows-sim\Trial_2\IMG\left_2019_01_08_18_38_35_813.jpg,C:\Users\sanke_000\Desktop\windows-sim\Trial_2\IMG\right_2019_01_08_18_38_35_813.jpg,0,0,0,26.28536
C:\Users\sanke_000\Desktop\windows-sim\Trial_2\IMG\center_2019_01_08_18_38_35_892.jpg,C:\Users\sanke_000\Desktop\windows-sim\Trial_2\IMG\left_2019_01_08_18_38_35_892.jpg,C:\Users\sanke_000\Desktop\windows-sim\Trial_2\IMG\right_2019_01_08_18_38_35_892.jpg,0,0,0,26.07401
C:\Users\sanke_000\Desktop\windows-sim\Trial_2\IMG\center_2019_01_08_18_38_35_997.jpg,C:\Users\sanke_000\Desktop\windows-sim\Trial_2\IMG\left_2019_01_08_18_38_35_997.jpg,C:\Users\sanke_000\Desktop\windows-sim\Trial_2\IMG\right_2019_01_08_18_38_35_997.jpg,0,0,0,25.81221
C:\Users\sanke_000\Desktop\windows-sim\Trial_2\IMG\center_2019_01_08_18_38_36_087.jpg,C:\Users\sanke_000\Desktop\windows-sim\Trial_2\IMG\left_2019_01_08_18_38_36_087.jpg,C:\Users\sanke_000\Desktop\windows-sim\Trial_2\IMG\right_2019_01_08_18_38_36_087.jpg,0,0,0,25.55304
C:\Users\sanke_000\Desktop\windows-sim\Trial_2\IMG\center_2019_01_08_18_38_36_170.jpg,C:\Users\sanke_000\Desktop\windows-sim\Trial_2\IMG\left_2019_01_08_18_38_36_170.jpg,C:\Users\sanke_000\Desktop\windows-sim\Trial_2\IMG\right_2019_01_08_18_38_36_170.jpg,0,0,0,25.34758
C:\Users\sanke_000\Desktop\windows-sim\Trial_2\IMG\center_2019_01_08_18_38_36_242.jpg,C:\Users\sanke_000\Desktop\windows-sim\Trial_2\IMG\left_2019_01_08_18_38_36_242.jpg,C:\Users\sanke_000\Desktop\windows-sim\Trial_2\IMG\right_2019_01_08_18_38_36_242.jpg,-0.1,0,0,25.19151
C:\Users\sanke_000\Desktop\windows-sim\Trial_2\IMG\center_2019_01_08_18_38_36_343.jpg,C:\Users\sanke_000\Desktop\windows-sim\Trial_2\IMG\left_2019_01_08_18_38_36_343.jpg,C:\Users\sanke_000\Desktop\windows-sim\Trial_2\IMG\right_2019_01_08_18_38_36_343.jpg,-0.1933582,0,0,24.88505
C:\Users\sanke_000\Desktop\windows-sim\Trial_2\IMG\center_2019_01_08_18_38_36_412.jpg,C:\Users\sanke_000\Desktop\windows-sim\Trial_2\IMG\left_2019_01_08_18_38_36_412.jpg,C:\Users\sanke_000\Desktop\windows-sim\Trial_2\IMG\right_2019_01_08_18_38_36_412.jpg,0,0,0,24.68385
C:\Users\sanke_000\Desktop\windows-sim\Trial_2\IMG\center_2019_01_08_18_38_36_487.jpg,C:\Users\sanke_000\Desktop\windows-sim\Trial_2\IMG\left_2019_01_08_18_38_36_487.jpg,C:\Users\sanke_000\Desktop\windows-sim\Trial_2\IMG\right_2019_01_08_18_38_36_487.jpg,0,0,0,24.4838
C:\Users\sanke_000\Desktop\windows-sim\Trial_2\IMG\center_2019_01_08_18_38_36_587.jpg,C:\Users\sanke_000\Desktop\windows-sim\Trial_2\IMG\left_2019_01_08_18_38_36_587.jpg,C:\Users\sanke_000\Desktop\windows-sim\Trial_2\IMG\right_2019_01_08_18_38_36_587.jpg,0,0,0,24.23768
C:\Users\sanke_000\Desktop\windows-sim\Trial_2\IMG\center_2019_01_08_18_38_36_676.jpg,C:\Users\sanke_000\Desktop\windows-sim\Trial_2\IMG\left_2019_01_08_18_38_36_676.jpg,C:\Users\sanke_000\Desktop\windows-sim\Trial_2\IMG\right_2019_01_08_18_38_36_676.jpg,0,0,0,24.04269
C:\Users\sanke_000\Desktop\windows-sim\Trial_2\IMG\center_2019_01_08_18_38_36_771.jpg,C:\Users\sanke_000\Desktop\windows-sim\Trial_2\IMG\left_2019_01_08_18_38_36_771.jpg,C:\Users\sanke_000\Desktop\windows-sim\Trial_2\IMG\right_2019_01_08_18_38_36_771.jpg,0,0,0,23.80126
C:\Users\sanke_000\Desktop\windows-sim\Trial_2\IMG\center_2019_01_08_18_38_36_859.jpg,C:\Users\sanke_000\Desktop\windows-sim\Trial_2\IMG\left_2019_01_08_18_38_36_859.jpg,C:\Users\sanke_000\Desktop\windows-sim\Trial_2\IMG\right_2019_01_08_18_38_36_859.jpg,0,0,0,23.6099
C:\Users\sanke_000\Desktop\windows-sim\Trial_2\IMG\center_2019_01_08_18_38_36_932.jpg,C:\Users\sanke_000\Desktop\windows-sim\Trial_2\IMG\left_2019_01_08_18_38_36_932.jpg,C:\Users\sanke_000\Desktop\windows-sim\Trial_2\IMG\right_2019_01_08_18_38_36_932.jpg,0,0,0,23.42005
C:\Users\sanke_000\Desktop\windows-sim\Trial_2\IMG\center_2019_01_08_18_38_37_032.jpg,C:\Users\sanke_000\Desktop\windows-sim\Trial_2\IMG\left_2019_01_08_18_38_37_032.jpg,C:\Users\sanke_000\Desktop\windows-sim\Trial_2\IMG\right_2019_01_08_18_38_37_032.jpg,0,0,0,23.1848
C:\Users\sanke_000\Desktop\windows-sim\Trial_2\IMG\center_2019_01_08_18_38_37_100.jpg,C:\Users\sanke_000\Desktop\windows-sim\Trial_2\IMG\left_2019_01_08_18_38_37_100.jpg,C:\Users\sanke_000\Desktop\windows-sim\Trial_2\IMG\right_2019_01_08_18_38_37_100.jpg,0,0,0,23.04479
C:\Users\sanke_000\Desktop\windows-sim\Trial_2\IMG\center_2019_01_08_18_38_37_202.jpg,C:\Users\sanke_000\Desktop\windows-sim\Trial_2\IMG\left_2019_01_08_18_38_37_202.jpg,C:\Users\sanke_000\Desktop\windows-sim\Trial_2\IMG\right_2019_01_08_18_38_37_202.jpg,0,0,0,22.81333
C:\Users\sanke_000\Desktop\windows-sim\Trial_2\IMG\center_2019_01_08_18_38_37_298.jpg,C:\Users\sanke_000\Desktop\windows-sim\Trial_2\IMG\left_2019_01_08_18_38_37_298.jpg,C:\Users\sanke_000\Desktop\windows-sim\Trial_2\IMG\right_2019_01_08_18_38_37_298.jpg,0,0,0,22.58412
C:\Users\sanke_000\Desktop\windows-sim\Trial_2\IMG\center_2019_01_08_18_38_37_367.jpg,C:\Users\sanke_000\Desktop\windows-sim\Trial_2\IMG\left_2019_01_08_18_38_37_367.jpg,C:\Users\sanke_000\Desktop\windows-sim\Trial_2\IMG\right_2019_01_08_18_38_37_367.jpg,0,0.2030715,0,22.53678
